01-CC-000417,SIENA COLLEGE OF SJDM (E/HS),,HER,"Gaya-Gaya,","San Jose del Monte, Bulacan",OP-SIENA,,
01-CC-000037,BULACAN MONTESSORI SCHOOL,,HER,"Bryg. Sta. Ana,","Bulacan, Bulacan", , ,
01-CC-000440,ST. FRANCIS OF ASSISI MONTESSORI,,HER,Banga-Banga,"Plaridel, Bulacan", , ,
01-CC-000481,ST. PAUL COLL. - SAN MIGUEL(E/HS),,HER,Poblacion,"San Miguel, Bulacan",SPC,,BULPRISA
01-CC-000340,OUR LADY OF LA SALETTE SCHOOL,,HER,"Mountain View, Muzon,","San Jose Del Monte, Bulacan", ,,
01-CC-000482,ST. PAUL SCH. (E/HS)-SAN RAFAEL,,HER,Pantubig,"San Rafael, Bulacan",SPC,,BULPRISA
01-CC-000470,ST. MARY'S ACADEMY (E/HS)-HAGONOY,,HER,"(Formerly St. Anne Acad.)- Poblacion,","Hagonoy, Bulacan",RVM,,BULPRISA
01-CC-000552,ST. DOMINIC DE GUZMAN SCHOOL,,HER,Frmly:SANTISSIMO SACRAMENTO CATH SCH,"Caypombo, Sta. Maria, Bulacan",OP - St. Joseph the Worker, ,BULPRISA
01-CC-000403,SCH. OF MOUNT ST. MARY,,HER,"Guillerma Village, Sta. Rita,","San Miguel, Bulacan", , ,
01-CC-000077/01-CC-000078,COL. DE SAN PASCUAL DE BAYLON-E/HS,,HER,Pag-asa,"Obando, Bulacan",,MALOLOS,BULPRISA
01-CC-000593,COLEGIO DE STO. NINO DE BUSTOS,,HER,,, , ,
01-CC-000434,ST. CLEMENT ACADEMY,,HER,"A. Mabini St., Trinidad,","Malolos, Bulacan",, ,BULPRISA / MACIPRISA
01-CC-000451,ST. JOHN SCHOOL-SAN ILDEFONSO,,HER,"Sampaguita St., San Juan,","San Ildefonso, Bulacan", , ,BULPRISA
01-CC-000380,SAN BENILDO INTEGRATED SCHOOL,,HER,"F. Vergel de Dios St.,","Brgy. Concepcion, Baliuag, Bulacan", , ,BULPRISA
01-CC-000294/01-CC-000295,MEYCAUAYAN COLLEGE (E/HS),,HER,"Mc-Arthur Hiway,","Meycauayan, Bulacan", , ,BULPRISA
01-CC-000306,MONT. SCHOOL OF MALOLOS,,HER,"245 San Vicente Street, Brgy San Pablo,","Malolos, Bulacan",, ,MACIPRISA
01-CC-000250,ANGELICAN SCHOOL OF MARILAO,,HER,(Frmly:Angelican Academy)6 Sandico St,"Poblacion I,Marilao, Bulacan", , ,
01-CC-000265,LORD'S ANGEL MONTESSORI SCH.-MALOLOS,,HER,"130 Dhalia St., Alido Heights","Subd., Malolos, Bulacan", , ,BULPRISA
01-CC-000443,ST. GABRIEL ACADEMY,,HER,"(Frmly: Little Foot LC) 388 F. Cruz St.,","Paltao, Pulilan, Bulacan", , ,BULPRISA
01-CC-000467,ST. MARTIN DE PORRES-PAOMBONG,,HER,Poblacion,"Paombong, Bulacan",OP - St. Joseph the Worker,MALOLOS,MAPSA/BULPRISA
01-CC-000490/01-CC-000562,ST. THERESE SCHOOL OF MARILAO,,HER,"Bahay Pari, Heritage Homes,","Marilao, Bulacan", , ,
01-CC-000546,ST. EZEKIEL MORENO SCHOOL,,HER,"Phase 7-G, Blk 20 Lot 27-30","Grand Royal, Malolos, Bulacan",, ,BULPRISA / MACIPRISA
01-CC-000174,HOLY CHILD MONTESSORI SCHOOL,,HER,"#38 Parada,","Sta. Maria, Bulacan", , ,
01-CC-000522,THE HOLY LADY ACADEMY,,HER,"(Fmrly Our Lady L.C.) #14 Electron St.,","Meralco Vill. Lias, Marilao,Bulacan", , ,
01-CC-000287,MARY THE QUEEN SCHOOL OF MONTESSORI,,HER,"F. Estrella St.,","Malolos, Bulacan",, ,BULPRISA / MACIPRISA
01-CC-000424,SPIRIT OF JOY LEARNING CENTER,,HER,"Blk. 8 Lot 34, Leader St.,","Pleasant Hills Subd., SJDM, Bulacan", , ,
01-CC-000261,LKPBI MONTESSORI SCHOOL (LIGAS),,HER,Ligas,"Ligas, Malolos, Bulacan",, ,MACIPRISA
01-CC-000289,MATER DEI ACADEMY,,HER,"Km. 39, Pulong Buhangin","Sta. Maria, Bulacan", , ,
01-CC-000171,HOLY ANGELS ACADEMY (E/H)-PANDI,,HER,"Poblacion,","Pandi, Bulacan", , ,BULPRISA
01-CC-000496,STA. MARIA ECUMENICAL SCHOOL,,HER,"Dr. T. Santiago St., Poblacion,","Sta. Maria, Bulacan", , ,BULPRISA
01-CC-000435,ST. DOMINIC ACADEMY (HS),,HER,"Poblacion,","Pulilan, Bulacan",OP-SIENA,,BULPRISA
01-CC-000533,VICRIS SCHOOL,,HER,"A. Mabini St., Tibag,","Baliuag, Bulacan", , ,BULPRISA
01-CC-000064,CHRISTIAN ACADEMY OF PANDI,,HER,"Bunsuran ll,","Pandi, Bulacan", , ,BULPRISA
01-CC-000216,JIL CHRISTIAN COLL.-PLARIDEL,,HER,Poblacion,"Plaridel, Bulacan", , ,
01-CC-000166,HANKINS LEARNING SCHOOL,,HER,"Blk 2 Lot 6, Masinop St., Masagana Homes","Ph-I, Sta. Rita, Guiguinto, Bulacan", , ,
01-CC-000422,SOPHIA SCHOOL,,HER,"159 Abacon St., Calvario,","Meycauayan, Bulacan", , ,BULPRISA
01-CC-000184,HOLY LAMB ACADEMY,,HER,"Bo. Patubig,","Marilao, Bulacan", , ,
01-CC-000104,DONA TRINIDAD MENDOZA INSTITUTE,,HER,"Daan Estacion, (near Church)","San Jose, Bulacan, Bulacan", , ,BULPRISA
01-CC-000466,ST. MARTIN DE PORRES-NORZAGARAY,,HER,Poblacion,"Norzagaray, Bulacan",OP - St. Joseph the Worker,MALOLOS,BULPRISA
01-CC-000564,"WAMINAL ACHIEVERS ACADEMY, INC",,HER,,, , ,BULPRISA
01-CC-000350,PARKRIDGE SCHOOL OF MONT.,,HER,"Kamias,","San Miguel, Bulacan", , ,BULPRISA
01-CC-000551,SANTIAGO TRILLANA ACADEMY,,HER,,, , ,BULPRISA
01-CC-000406,"SCH. OF ST. IGNATIUS, INC.",,HER,"Bigte,","Norzagaray, Bulacan", , ,BULPRISA
01-CC-000201,INT'L MONTESSORI SCHOOL,,HER,"Rufina Homes, Sta. Isabel","Malolos, Bulacan",, ,MACIPRISA
01-CC-000309,MOTHER THERESE C/K LEARNING CENTER,,HER,"114 Sandico St.,","Poblacion II, Marilao, Bulacan", , ,
01-CC-000592,ST. MICHAEL SCHOOL OF MARILAO,,HER,Villa Regina,"Marilao, Bulacan", , ,
01-CC-000154,GRACE CHRISTIAN ACADEDMY-STA. MARIA,,HER,"(Frmly: Grace LRNG.CTR.)Bulac,","Sta. Maria, Bulacan", , ,BULPRISA
01-CC-000202,INT'L UNIV. FOUNDATION (IUF),,HER,"2nd Floor Panilina, Banga,","Meycauayan, Bulacan", , ,
01-CC-000049,CHANNEL OF DREAMS SCHOOL,,HER,"Caypombo,","Sta. Maria, Bulacan", , ,
01-CC-000387,SAN ISIDRO-SAN ROQUE ACADEMY,,HER,"#5 Daungan St, Malhacan,","Meycauayan, Bulacan", , ,
01-CC-000080,COL. DE SANTISSIMA TRINIDAD OF BULACAN,,HER,"Lalakhan,","Sta. Maria, Bulacan", , ,
01-CC-000148,GOLDEN VALUES ACADEMY OF STA. MARIA,,HER,"Km. 39 Tierra Pulong Buhangin,","Sta. Maria, Bulacan", , ,
01-CC-000497,STA. MONICA LEARNING CENTER,,HER,"Sto. Nino,","Plaridel, Bulacan", , ,BULPRISA
01-CC-000446/01-CC-000447,ST. JAMES ACADEMY (E/HS),,HER,Poblacion,"Plaridel, Bulacan",OP-SIENA,,BULPRISA
01-CC-000023,BALIUAG CROSS & FLAME ACADEMY,,HER,"B.S. Aquino Ave.,","Bagong Nayon, Baliuag, Bulacan", , ,BULPRISA
01-CC-000595,TRINITAS COLLEGE,,HER,Sto. Nino,"Meycauayan, Bulacan",,,
01-CC-000060,CHILD'S FAITH FOUNDATION ACADEMY,,HER,"B-12 L-33 Graceville Subd.,","Muzon, San Jose Del Monte, Bulacan", , ,BULPRISA
01-CC-000390,SAN LORENZO RUIZ MONT.-BULACAN,,HER,"Matungaw,","Bulacan, Bulacan", , ,
01-CC-000487,ST. STEPHEN SCHOOL,,HER,"#6234 Dona Juanita Subd.,","Bambang, Bulacan, Bulacan", , ,BULPRISA
01-CC-000483,ST. PAUL SCH.-SAN ILDEFONSO,,HER,Poblacion,"San Ildefonso, Bulacan",SPC,,BULPRISA
01-CC-000033,BULACAN CENTRAL CHRISTIAN SCHOOL,,HER,"39 Bagumbayan,","Bulacan, Bulacan", , ,BULPRISA
01-CC-000290,MAYI MONTESSORI SCHOOL,,HER,"Rhodonite St., Rocka Village II,","Tabang, Plaridel, Bulacan", , ,
01-CC-000584,COLLEGE OF OUR LADY OF MERCY,,HER,"Rizal St., Longos,","Pulilan, Bulacan", , ,BULPRISA
01-CC-000199,IMM. HEART OF MARY SCHOOL-SJDM,,HER,Lourdes Grotto,"San Jose Del Monte, Bulacan",SFSC, ,BULPRISA
01-CC-000556,"MELODY PLAINS ACADEMY, INC.",,HER,,, , ,Family Business
01-CC-000513,SYSTEM TECHNOLOGY INST. ACAD.-MALOLOS,,HER,"18-A Mabini St., Mojon,","Malolos City, Bulacan",, ,BULPRISA / MACIPRISA
01-CC-000495,STA. FAUSTINA ACADEMY,,HER,Prenza,"Prenza, Marilao, Bulacan", , ,
01-CC-000438,ST. EZEKIEL SCHOOL,,HER,Bulihan,"Malolos, Bulacan",, ,BULPRISA / MACIPRISA
01-CC-000312,NAZARENUS COLLEGE FOUNDATION,,HER,Saluysoy,"Meycauayan, Bulacan", , ,BULPRISA
01-CC-000585,STO. NINO ACADEMY - SAN RAFAEL,,HER,"#8 Sampaloc St., Cagayan Rd.,","San Rafael, Bulacan", , ,
01-CC-000574,GOD'S LOVE CHILDREN'S ADVANCEMENT CTR.,,HER,"15 Guillerma Village, Old Sta. Rita,","San Miguel, Bulacan", , ,
01-CC-000449,ST. JEAN BAPTISTE ACADEMY,,HER,"Mont. Sch. Imm. Concepcion,","V. de Dios St., Baliuag, Bulacan", , ,BULPRISA
01-CC-000419,SJDM CORNERSTONE ACADEMY,,HER,"190 Libis 11, Muzon,","San Jose del Monte, Bulacan", , ,BULPRISA
01-CC-000347,OUR LORD'S GLORY ACADEMY,,HER,"Cruzaders St., Ph-I, Pleasant Hills,","San Jose del Monte, Bulacan", , ,
01-CC-000277,MA. THERESA MONTESSORI SCHOOL,,HER,"Bulihan,","Malolos, Bulacan", , ,
01-CC-000231,KIDS ZONE ACADEMY,,HER,"B-5 L-56 Valero St., Villa Grande Subd.,","Lambakin, Marilao, Bulacan", , ,
01-CC-000169,HARVESTERS MISSION CHRISTIAN ACADEMY,,HER,"Brgy. Longos,","Calumpit, Bulacan",, ,MACIPRISA
01-CC-000554,ESCUELA DE ANGELA MARICI,,HER,,, , ,BULPRISA
01-CC-000557,ST. FRANCIS DE ASSISI SCH. OF MULTIPLE,,HER,Evergreen Ave. B14 L19 Evergreen Hts.,"San Jose Del MOnte, Bulacan", , ,
01-CC-000120,FAITH OF MARY ACADEMY,,HER,Frmly: Kids Horizon L.C.-Metrogate,"Genesis Ave.Pandayan,Meycauayan, Bulacan", , ,
01-CC-000547,ST. THOMAS SCHOOL OF CAYPOMBO,,HER,"B-22 L-7 & 9, Brighthomes, Meadows","Brgy. Caypombo,Sta. Maria,Bulacan", , ,BULPRISA
01-CC-000501,STELLA ORIENTIS SCHOOL,,HER,"Menzyland Subd., Mojon,","Malolos, Bulacan",, ,BULPRISA / MACIPRISA
01-CC-000087,CORINTHIAN SCHOOL,,HER,"Azicate Homes, Lolomboy,","Bocaue, Bulacan", , ,
01-CC-000275,MA. KATRINA SCHOOL,,HER,"#10 Mendoza St., Saog,","Marilao, Bulacan", , ,
01-CC-000161,ANGELICUM ACADEMY OF MARILAO,,HER,(GUARDIAN ANGEL L.C.)-Heritage,"Homes, Loma de Gato, Marilao, Bulacan", , ,
01-CC-000197,IMM. HEART OF MARY INTEG. SCH.,,HER,"Km 38, Pulong Buhangin,","Sta. Maria, Bulacan", , ,
01-CC-000594,GOLDEN MINDS ACADEMY,,HER,"173 T. Garcia St., Tabanga","Guiguinto, Bulacan", , ,
01-NF-000133,JIL CHRISTIAN COLL.-MANILA,,HER,"1832 San Marcelino St.,","Malate, Manila", , ,
01-CC-000458,ST. JOSEPH SCHOOL OF BALIUAG,,HER,"J.P. Rizal St., Sta. Barbara,","Baliuag, Bulacan", , ,BULPRISA
01-CC-000268,LORD'S VINE MONTESSORI,,HER,"(Kiddie Star Mont.) Metrogate II,","Heritage Homes, Marilao, Bulacan", , ,
01-CC-000553,DE LA SALLE MONTESSORI INTERNATIONAL,,HER,,,, ,MACIPRISA
01-CC-000021,BALAGTAS MONTESSORI SCHOOL,,HER,"Panginay,","Balagtas, Bulacan", , ,
01-CC-000412,SHALOM CHRISTIAN ACADEMY,,HER,"IEMELIF Church, Gatbuca,","Calumpit, Bulacan", , ,
01-CC-000122,FERBEL SCHOOL,,HER,"48 St. Catherine Street, Ph-3A","Sto. Nino, Meycauayan, Bulacan", , ,
01-CC-000604,SOLID GROUND SCHOOL,,HER,Rocka Village 1,"Plaridel, Bulacan",,,
01-CC-000548,SMART STARTERS MONTESSORI,,HER,"Area III, Brgy. Graceville,","San Jose del Monte, Bulacan", , ,
01-CC-000164,HAGONOY ECUMENICAL SCHOOL,,HER,"Rizal St., San Sebastian,","Hagonoy, Bulacan", , ,BULPRISA
01-CC-000099,DIVINE LIGHT HIGH SCHOOL,,HER,Rocka Village 1,"Plaridel, Bulacan", , ,BULPRISA
01-CC-000354,PERPETUAL HELP ACADEMY OF PALMERA,,HER,"B-20 L-17 Carissa 3-A, Palmera","San Jose de Monte, Bulacan", , ,
01-CC-000591,JOYFUL TOUCH LEARNING CENTER,,HER,,, , ,
01-CC-000375,ROSELAND TUTORIAL LEARNING CENTER,,HER,"Karenville Subd., Frenza,","Marilao, Bulacan", , ,
01-CC-000352,PAULETTE SCHOOL,,HER,"Blk 18 Lot 10, Area H,","San Jose del Monte, Bulacan", , ,BULPRISA
01-CC-000569,BRIGHTON SCHOOL OF SJDM,,HER,,, , ,
01-CC-000224,JOYFUL ANGELS LEARNING CENTER,,HER,"B-12 L-27, Ph-C, Francisco Homes Subd.,","San Jose del Monte, Bulacan", , ,
01-CC-000518,TEAM MISSION CHRISTIAN SCHOOL,,HER,Lambakin,"Marilao, Bulacan", , ,
01-CC-000568,MERR-C SOCIETY ACADEMY,,HER,,,, ,MACIPRISA
01-CC-000191,I.S. MONTESSORI SCHOOL,,HER,Igulot,"Bocaue, Bulacan", , ,BULPRISA
01-CC-000082,COL. DE STA. MARIA,,HER,"Brgy. Bagbayuin,","Sta. Maria, Bulacan", , ,BULPRISA
01-CC-000588,RIBERIDGE SCHOOL,,HER,Poblacion,"Obando, Bulacan",,,
01-CC-000457,ST. JOSEPH PAROCHIAL SCHOOL-MALOLOS,,HER,"Panasahan,","Malolos, Bulacan",, ,MACIPRISA
01-CC-000133,GARDENERS FIELD SCHOOL,,HER,"Purok Sta. Lucia,","Pinagbarilan, Baliuag, Bulacan", , ,
01-CC-000128,"FRIENDS OF JESUS CHRISTIAN SCHOOL, INC",,HER,Taal,"Taal, Bocaue, Bulacan", , ,BULPRISA
01-CC-000405,SCH. OF ST. BARTOLOMEW,,HER,"448 Ibayong Tabong,","Parada, Sta. Maria, Bulacan", , ,
01-CC-000165,HAGONOY INSTITUTE,,HER,,, , ,
01-CC-000570,"CENTRO DE MALOLOS INSTITUTE, INC",,HER,,,, ,MACIPRISA
01-CC-000566,GOOD SHEPHERD MONTESSORI SCHOOL,,HER,"T. Mendoza St., Saog,","Marilao, Bulacan", , ,
01-CC-000215,JIL CHRISTIAN COLL.-HAGONOY,,HER,Poblacion,"Hagonoy, Bulacan", , ,BULPRISA
01-NQ-000047,JIL CHRISTIAN COLL.-VALENZUELA CITY,,HER,"107 I. Fernando St.,","Malanday, Valenzuela City", , ,VALAPSA
01-CC-000460,ST. JOSEPH THADEUS SCHOOL,,HER,"#8 Solela St.,","Pandayan, Meycauayan, Bulacan", , ,
01-CC-000175,HOLY CHILD SCHOOL OF HAGUNOY,,HER,"San Agustin,","Hagunoy, Bulacan", , ,
01-CC-000217,JIL CHRISTIAN COLL.-STA. MARIA,,HER,"Sitio Pisang, Patug,","Sta. Maria, Bulacan", , ,BULPRISA
01-CC-000058,CHILDREN OF MARY SCHOOL OF BOCAUE,,HER,"De'lour Compound,","Igulot, Bocaue, Bulacan", , ,
01-CC-000283,MARREN SCHOOL OF BULACAN,,HER,"Rampa St., Bunga Mayor,","Bustos, Bulacan", , ,
01-CC-000567,VICTORIA VASQUEZ CHRISTIAN SCHOOL,,HER,"287 Contreras Subd.,","San Agustin, Hagonoy, Bulacac", , ,
01-CC-000428,ST. ANNE ACADEMY-MEYCAUAYAN,,HER,"032 Sullera St., Pandayan,","Meycauayan, Bulacan", , ,
01-CC-000098,DIVINE GRACE ACADEMY OF BULACAN,,HER,"099 Mariano Santos St.,","Guyong, Sta. Maria, Bulacan", , ,
01-CC-000372,REGINA LEARNING SCHOOL,,HER,"220 E. Viodel St.,","Poblacion, San Ildefonso, Bulacan", , ,
01-CC-000118,FAITH ACADEMY OF BULACAN INC.,,HER,"Blk 29 Lot 30, Area D. Sapang Palay,","San Jose del Monte, Bulacan", , ,
01-CC-000213,JIL CHRISTIAN COLL.-BALIUAG,,HER,"Along the Hiway,","Sta. Barbara, Baliuag, Bulacan", , ,BULPRISA
01-CC-000194,IMM. CONCEPCION MINOR SEMINARY,,HER,"Tabe,","Guiguinto, Bulacan",OP - St. Joseph the Worker,MALOLOS,BULPRISA
01-CC-000599,SHEKINAH CHRISTIAN ACADEMY-BUSTOS,,HER,"Malamig,","Bustos, Bulacan",,,
01-CC-000085,COL. DE STO. CRISTO,,HER,#3 Sto. Cristo,"Pulilan, Bulacan", , ,
01-CC-000589,LICEO DE KING SOLOMON,,HER,"Sta. Rita Village,","Guiguinto, Bulacan", , ,
01-CC-000606,DC NICOLAS SR. SCHOOL INC.,,HER,"Tigpalas, ",San Miguel Bulacan,,,
01-CC-000603,"HOLY TRINITY SCHOOL OF OBANDO, INC",,HER,"Lawa, Obando",Bulacan,,,
01-CC-000114,"ESCUELA FAMILIA DE MONTESSORI, INC.",,HER,"3Flr. MR Bldg., Mc-Arthur H-way,","Marilao, Bulacan", , ,
01-CC-000281,MALOLOS ECUMENICAL KINDER SCH.,,HER,"Lian St., Sta. Isabel,","Malolos, Bulacan",, ,BULPRISA / MACIPRISA
01-CC-000572,BETHANY ORPHANAGE DAY CARE CENTER,,HER,,, , ,
01-CC-000563,YOUNG PROFESSIONALS LEARNING CENTER,,HER,"2/F Skyview Bldg., Caypombo","Sta. Maria, Bulacan", , ,
01-CC-000485,ST. PETER CHILD CENTER,,HER,St. Peter Of Alcantara Parish Church,"Taal, Bocaue, Bulacan", , ,
01-CC-000374,ROCKA CHRISTIAN ACADEMY OF PLARIDEL,,HER,"B-48 L-1 Rocka Ave., cor Redwood St.,","Rocka Village, Plaridel, Bulacan", , ,
01-CC-000577,CWL DAY CARE & NURSERY SCHOOL,,HER,"Barasoain, (at the back of the Church)","Malolos City, Bulacan",, ,MACIPRISA
01-CC-000560,"AQUINAS DE ESCOLAR ACADEMY, INC.",,HER,,, , ,
01-CC-000581,THE MESSIAH LEARNING CENTER,,HER,"Pandi United Methodist Church, Poblacion","Pandi, Bulacan", , ,
01-CC-000576,GAMALIEL LEARNING CENTER SCHOOL,,HER,"309 Pio Cruzcosa,","Calumpit, Bulacan", , ,
01-CC-000009,ANGAT ECUMENICAL KINDER,,HER,,"Angat, Bulacan", , ,
01-CC-000559,GLOBAL SEED SCIENCE SCHOOL,,HER,"Tindalo St., Sta. Clara,","Sta. Maria, Bulacan", , ,
01-CC-000597,ACADEMIA DE FLEUR,,HER,San Sebastian,"Hagonoy, Bulacan",,,
01-NN-000845,JESUS IS LORD CHRISTIAN SCHOOL-CUBAO,,HER,,, , ,
01-CC-000189,HUMAN POTENTIAL PRE-SCHOOL,,HER,"Pinaod,","San Ildefonso, Bulacan", , ,
01-CC-000582,KIMBERLY LEARNING CENTER,,HER,,, , ,
01-CC-000575,THOMAS AQUINAS LEARNING CENTER,,HER,"Sandico St., Abangan Sur,","Marilao, Bulacan", , ,
01-CC-000573,TWIN DAUGHTERS LEARNING CENTER,,HER,"109 Calumpang,","Calumpit, Bulacan", , ,
01-CC-000579,DOMINIC LEARNING CENTER,,HER,,, , ,
01-CC-000600,CHRIST MISSION UMC SCHOOL INC,,HER,,,,,
01-CC-000571,PRINCECORNERS PREPARATORY,,HER,,, , ,
01-CC-000578,INTERNATIONAL CHRIST-CENTERED SCHOOL,,HER,,, , ,
01-CC-000052,CHERUBIN MONTESSORI SCH.-GUIGUINTO,,HER,"Bliss, Tabe,","Guiguinto, Bulacan", , ,BULPRISA
01-CC-000044,CASA DE BAMBINI MONTESSORI SCHOOL,,HER,,, , ,
01-CC-000415,SHEPHERED WAYS ACAD.-MALOLOS,,HER,"#127 Dahlia St., Alido Hgts Subd.,","Malolos, Bulacan", , , 
01-CC-000325,NORTH HILLS ACAD. OF PLARIDEL,,HER,"#3 Amethyst Rd., Rocka Village I,","Tabang, Plaridel, Bulacan", , , 
01-CC-000076,COL. DE SAN MIGUEL,,HER,"357 Imperio St., Poblacion","San Miguel, Bulacan", , , 
01-CC-000140,GLORIA MARRIZ LEARNING CENTER,,HER,"54 Mancilla St., Poblacion,","Sta. Maria, Bulacan", , , 
01-CC-000282,MARIAN SCHOOL,,HER,"586 Gil Carlos St.,","Baliuag, Bulacan", , , 
01-CC-000125,FLORENCE LEARNING CENTER,,HER,"797 Hilario St., Poblacion,","Bustos, Bulacan", , , 
01-CC-000022,BALIUAG CHRISTIAN COMM. SCHOOL,,HER,"Aquino Ave.,","Baliuag, Bulacan", , , 
01-CC-000211,JESUS THE REAL VINE ACAD.-MALO,,HER,"B-1 L-11-12 Arizona St., Heritage Homes,","Longos, Malolos, Bulacan", , , 
01-CC-000084,COL. DE STA. PHILOMENA,,HER,Baltao,"Pulilan, Bulacan", , , 
01-CC-000346,OUR LADY OF PERPETUAL HELP SCH,,HER,"C. Mercado St., Brgy. Cruz,","Guiguinto, Bulacan", , , 
01-CC-000305,MONT. SCHOOL OF IMM. CONCEPCION,,HER,"F. Vergel de Dios St., Bo.,","Concepcion, Baliuag, Bulacan", , , 
01-CC-000536,VILLAGE MONTESSORI SCHOOL,,HER,Francisco Homes,"San Jose Del Monte, Bulacan", , , 
01-CC-000024,BALIUAG UNIVERSITY (E/HS),,HER,"Gil Carlos St.,","Baliuag, Bulacan", , , 
01-CC-000324,NORTH HILLS ACAD. OF MALOLOS,,HER,"Goldenville Estate,","Longos, Malolos, Bulacan", , , 
01-CC-000396,SAN RAFAEL MONTESSORI SCHOOL,,HER,Mabalas-Balas,"San Rafael, Bulacan", , , 
01-CC-000486,ST. RAPHAEL MONTESSORI SCHOOL,,HER,Mabalas-balas,"San Rafael, Bulacan", , , 
01-CC-000284,MARY AND JESUS SCHOOL,,HER,"Margarita Estate, Tanauan,","Bustos, Bulacan", , , 
01-CC-000151,GOLDENVILLE SCH. OF MONT.-SN. ILDE.,,HER,"Matimbubong,","San Ildefonso, Bulacan", , , 
01-CC-000209,JESUS REIGNS LEARNING CENTER,,HER,"Maunlad Homes Subd., Tabang,","Guiguinto, Bulacan", , , 
01-CC-000070,CHRISTIAN VALUES DEV'T ACADEMY,,HER,"Northwinds,","San Jose del Monte, Bulacan", , , 
01-CC-000040,CABRINI SCHOOL,,HER,"Pleasant Hills,","San Jose Del Monte, Bulacan", , , 
01-CC-000427,ST. ANDREW SCHOOL OF MARILAO,,HER,"Poblacion II,","Marilao, Bulacan", , , 
01-CC-000343,OUR LADY OF MT. CARMEL COLLEGE,,HER,"Reovista Subd.,","Baliuag, Bulacan", , , 
01-CC-000119,FAITH KINDERGARTEN SCHOOL,,HER,,"Pandi, Bulacan", , , 
01-BC-000084,SCH. OF OUR LADY OF ATOCHA,,MAN,Magsaysay,"Alicia, Isabela", ,Isabela Diocese School System,
01-BC-000096,ST. JOHN BERCHMAN HIGH SCHOOL,,MAN,"Centro, Cordon, Isabela","Cordon, Isabela",,Isabela Diocese School System,
01-BC-000027,EVELAND CHRISTIAN COLLEGE,,MAN,(Formerly Eveland Junior Coll.),"Bonifacion St., San Mateo, Isabela", , ,
01-BB-000030,LASAM ACADEMY,,MAN,,"Lasam, Cagayan", , ,
01-BC-000128,SCHOOL OF ST. JOSEPH THE WORKER-ECHAGUE,,MAN,"Amalingan St., Centro","Echague, Isabela",,Isabela Diocese School System,
01-BC-000076/01-BC-000077,OUR LADY OF THE PILLAR COLLEGE (E/HS),,MAN,San Fermin,"Cauayan City, Isabela",,,
01-BC-000094,ST. FERDINAND COLLEGE-ILAGAN,,MAN,Brgy Sta Ana,"Ilagan, Isabela",,,
01-BB-000095/01-BB-000094,UNIV. OF ST. LOUIS (E/HS),,MAN,Mabini St.,"Tuguegarao City, Cagayan",CICM,,
01-OF-000016,ST. WILLIAM'S ACADEMY,,MAN,"Bulanao, Tabuk, Kalinga",c/o Tabuk City Apostolic Center, ,TABUK,
01-OF-000019,ST. THERESITA'S SCHOOL,,MAN,"Dagupan,","Tabuk CITY, Kalinga", ,TABUK,
01-BC-000044,LA SALETTE OF AURORA,,MAN,,"Aurora, Isabela 3316",,La Salette School System,
01-BE-000011,ST. MARY'S ACADEMY (HS),,MAN,"Andress Bonifacio, Centro","Diffun, Quirino",,Bayombong,
01-BC-000043,LA SALETTE ELEM. SCH. (ST. JAMES),,MAN,frmly La Salette Elem-beside St. James,"Parish Centro West, Santiago City",,Isabela Diocese School System,
01-BB-000071/01-BB-000072,ST. ANTHONY COLL.-STA ANA(E/HS),,MAN,"Dugo-San Vicente Road, Brgy Sta. Cruz,","Sta. Ana, Cagayan",FAS,,
01-BC-000045,LA SALETTE OF CABATUAN,,MAN,"San Mateo-Cabatuan Road, San Andrea","Cabatuan, Isabela",,La Salette School System,
01-BC-000114/01-BC-000115,UNIV. OF LA SALETTE (E/HS)-MAIN,,MAN,"Malvar St.,",Santiago City,,La Salette School System,
01-BC-000079,PHIL. YUH CHIAU SCHOOL (E/HS),,MAN,Del Pilar,"Cabatuan, Isabela",, ,
01-BC-000018,CDC REVIEW & LEARNING CENTER,,MAN,"#83 Jose Canciller Ave.,","Cauayan City, Isabela",, ,
01-OF-000031,ST. THERESITA'S HIGH SCHOOL-PINUKPUK,,MAN,"Pinukpuk, Kalinga",c/o Tabuk City Apostolic Center,,TABUK,
01-BC-000060,MERRY SUNSHINE MONTESSORI SCHOOL,,MAN,"Roxas St., District 2,","Cauayan City, Isabela",, ,
01-BB-000037,LYCEUM OF APARRI (E/HS),,MAN,"Cagayan Valley Road, Brgy Macanaya","Aparri, Cagayan", ,,
01-OF-000015,ST. VINCENT'S SCHOOL (E/HS),,MAN,"Poblacion, Bontoc,",Mountain Province, ,Vicariate of Bontoc-Lagawe,
01-BC-000002,ADVANCE MONTESSORI EDUC. CTR. INC.,,MAN,"Santiago-Tuguegarao Road, Brgy Maligaya","Tumauini, Isabela",, ,
01-BC-000071,NORTHEASTERN COLLEGE (E/HS),,MAN,"Villasis,","Santiago City, Isabela",, ,
01-BC-000075,"ODIZEE SCHOOL OF ACHIEVERS, INC.",,MAN,"San Antonio,","Alicia, Isabela",, ,
01-BC-000050,LA SALETTE OF SAN MATEO (E/HS),,MAN,"Quirino Street, Barangay 1,","San Mateo, Isabela",,La Salette School System,
01-BC-000049,LA SALETTE OF ROXAS,,MAN,"Magsaysay St., Brgy. Vira,","Roxas, Isabela",,La Salette School System,
